10355 64
1053.10998535 3178.90991211 115.78199768
1053.04003906 3178.76000977 116.02899933
1053.06005859 3178.84008789 115.83200073
1053.06994629 3178.84008789 115.86000061
1053.10998535 3178.75000000 116.30999756
1052.95996094 3178.76000977 115.78099823
1053.03002930 3178.73999023 116.02799988
1053.15002441 3178.90991211 115.82800293
1053.10998535 3178.85009766 115.89900208
1053.13000488 3178.76000977 116.30999756
1053.10998535 3178.87011719 115.82900238
1053.15002441 3178.88989258 115.89800262
1053.06994629 3178.82006836 115.89900208
1053.11999512 3178.82006836 116.02500153
1053.22998047 3178.91992188 116.02200317
1052.90002441 3177.93994141 116.69999695
1052.72998047 3177.87988281 116.31199646
1053.91003418 3178.68994141 115.80300140
1053.68005371 3178.72998047 115.45999908
1053.89001465 3178.62011719 116.26899719
1052.67004395 3177.66992188 116.29000092
1052.68994141 3177.79003906 115.83899689
1053.76000977 3178.73999023 115.48899841
1052.71997070 3177.75000000 116.06199646
1052.70996094 3177.76000977 115.97899628
1052.65002441 3177.75000000 115.88999939
1053.89001465 3178.71997070 115.95800018
1052.72998047 3177.77001953 116.02200317
1053.81005859 3178.70996094 115.72599792
1052.65002441 3177.69995117 116.16799927
1053.80004883 3178.75000000 115.59100342
1053.72998047 3178.76000977 115.40499878
1053.68005371 3178.70996094 115.40599823
1052.63000488 3177.69995117 116.11100006
1053.71997070 3178.73999023 115.45200348
1052.66003418 3177.80004883 115.79100037
1052.70996094 3177.70996094 116.34200287
1052.67004395 3177.79003906 115.84500122
1053.73999023 3178.72998047 115.54799652
1053.67004395 3178.69995117 115.45800018
1053.72998047 3178.73999023 115.40000153
1053.92004395 3178.65991211 116.18699646
1052.64001465 3177.76000977 115.78600311
1052.59997559 3177.68994141 115.88200378
1052.70996094 3177.67993164 116.05000305
1052.64001465 3177.67993164 115.87599945
1052.63000488 3177.70996094 115.77500153
1052.73999023 3177.72998047 115.92700195
1052.56994629 3177.65991211 115.83000183
1052.69995117 3177.69995117 115.96800232
1053.95996094 3178.63989258 116.21700287
1052.69995117 3177.64990234 116.33499908
1052.68005371 3177.64990234 116.24099731
1053.76000977 3178.75000000 115.39199829
1053.89001465 3178.67993164 115.99800110
1053.78002930 3178.70996094 115.53299713
1053.67004395 3178.64990234 115.39499664
1053.93994141 3178.66992188 116.13999939
1052.69995117 3177.67993164 116.24199677
1053.76000977 3178.72998047 115.44000244
1053.68005371 3178.66992188 115.39700317
1052.63000488 3177.66992188 116.10600281
1053.68005371 3178.68994141 115.39900208
1053.91003418 3178.63989258 116.22399902
1052.64001465 3177.83007812 115.70899963
1053.86999512 3178.67993164 116.19599915
1052.70996094 3177.96997070 115.82299805
1053.68994141 3178.69995117 115.55500031
1053.70996094 3178.76000977 115.70700073
1052.94995117 3177.91992188 116.72699738
1053.79003906 3178.77001953 115.89199829
1052.68994141 3177.91992188 115.81400299
1052.73999023 3177.89990234 116.00099945
1052.72998047 3177.89990234 116.00199890
1052.69995117 3177.92993164 115.81600189
1052.71997070 3177.85009766 116.22899628
1053.68005371 3178.76000977 115.67900085
1053.79003906 3178.72998047 116.11100006
1053.75000000 3178.73999023 115.98600006
1052.73999023 3177.87011719 116.26599884
1052.76000977 3177.91992188 116.08599854
1052.73999023 3177.87988281 116.23100281
1053.59997559 3178.73999023 115.58399963
1053.77001953 3178.72998047 116.17099762
1053.70996094 3178.71997070 115.94999695
1052.69995117 3177.95996094 115.82099915
1052.68005371 3177.97998047 115.70400238
1052.68994141 3178.01000977 115.65100098
1052.81005859 3178.10009766 115.60199738
1053.76000977 3178.71997070 115.94200134
1053.81005859 3178.70996094 116.16300201
1052.79003906 3177.92993164 115.95899963
1053.68005371 3178.76000977 115.51200104
1052.69995117 3177.75000000 116.29799652
1052.72998047 3177.81005859 116.07199860
1053.81005859 3178.68994141 116.01200104
1053.83996582 3178.70996094 116.05200195
1053.83996582 3178.67993164 116.19999695
1052.73999023 3177.83007812 116.07399750
1053.81994629 3178.71997070 115.97200012
1052.79003906 3177.93994141 115.80300140
1053.83996582 3178.69995117 116.15899658
1052.77001953 3177.93994141 115.80599976
1053.81005859 3178.68994141 116.20700073
1052.80004883 3177.94995117 115.80500031
1053.73999023 3178.76000977 115.70099640
1052.78002930 3177.87988281 116.07700348
1053.78002930 3178.69995117 116.01999664
1053.66003418 3178.76000977 115.51899719
1052.76000977 3177.87988281 116.07900238
1053.72998047 3178.75000000 115.75000000
1052.68994141 3177.82006836 116.18299866
1053.80004883 3178.65991211 116.28700256
1053.14001465 3178.82006836 115.61599731
1052.81994629 3178.07006836 115.82800293
1052.84997559 3178.51000977 115.80100250
1052.68005371 3178.04003906 115.66000366
1053.67004395 3178.79003906 115.93000031
1053.81994629 3178.73999023 115.93299866
1053.08996582 3178.89990234 115.91400146
1052.91003418 3177.98999023 116.70400238
1052.66003418 3177.95996094 115.93299866
1052.82995605 3178.09008789 115.83200073
1053.71997070 3178.73999023 116.18099976
1052.73999023 3177.97998047 116.05999756
1052.83996582 3178.06005859 115.97799683
1053.01000977 3178.06005859 116.73300171
1052.67004395 3177.90991211 116.19999695
1052.76000977 3177.97998047 116.09700012
1053.63000488 3178.79003906 115.69699860
1053.69995117 3178.67993164 116.30200195
1053.61999512 3178.55004883 116.69200134
1052.75000000 3177.93994141 116.23899841
1053.66003418 3178.78002930 115.81300354
1052.91003418 3177.97998047 116.70300293
1052.73999023 3177.90991211 116.31700134
1052.71997070 3178.00000000 115.88200378
1052.70996094 3177.98999023 115.88200378
1053.68994141 3178.72998047 116.04000092
1053.70996094 3178.69995117 116.25800323
1052.82995605 3178.04003906 115.97599792
1052.82995605 3178.04003906 115.97599792
1053.52001953 3178.84008789 115.91699982
1053.16003418 3178.84008789 115.93199921
1053.04003906 3178.78002930 115.91799927
1052.86999512 3178.32006836 115.91899872
1053.46997070 3178.88989258 115.79900360
1052.81005859 3177.87988281 115.90299988
1052.73999023 3178.02001953 115.93900299
1052.83996582 3177.97998047 115.88999939
1052.77001953 3178.18994141 115.92700195
1052.85998535 3178.15991211 115.91500092
1054.97998047 3178.18994141 115.93299866
1055.18994141 3178.22998047 115.93499756
1055.29003906 3178.19995117 115.93299866
1055.56994629 3178.10009766 115.89700317
1052.78002930 3178.30004883 115.88800049
1054.81994629 3178.37011719 115.88999939
1052.91003418 3178.75000000 115.84799957
1054.97998047 3178.30004883 115.91600037
1052.90002441 3178.47998047 115.92199707
1052.97998047 3178.48999023 115.94499969
1054.13000488 3178.53002930 115.97299957
1054.46997070 3178.51000977 115.90799713
1054.73999023 3178.40991211 115.88700104
1053.86999512 3178.70996094 115.91899872
1054.00000000 3178.64990234 115.91699982
1054.16003418 3178.60009766 115.91799927
1054.27001953 3178.58007812 115.89700317
1054.42004395 3178.57006836 115.98600006
1052.73999023 3177.96997070 116.01499939
1052.67004395 3177.88989258 116.19699860
1053.69995117 3178.77001953 115.76000214
1052.75000000 3177.97998047 116.01499939
1052.81005859 3178.00000000 115.97000122
1053.75000000 3178.69995117 116.21600342
1052.73999023 3177.87988281 116.36100006
1052.56005859 3177.80004883 116.19400024
1053.72998047 3178.71997070 116.07199860
1052.81005859 3178.04003906 115.82199860
1052.73999023 3177.88989258 116.26899719
1052.75000000 3177.89990234 116.23300171
1052.82995605 3177.98999023 116.04900360
1052.97998047 3177.97998047 116.73000336
1053.76000977 3178.71997070 116.17299652
1052.67004395 3177.96997070 115.73799896
1052.66003418 3177.95996094 115.73799896
1053.66003418 3178.79003906 115.63099670
1052.79003906 3177.97998047 115.96800232
1053.67004395 3178.54003906 116.68699646
1052.81005859 3177.97998047 115.96800232
1053.68005371 3178.55004883 116.68699646
1052.77001953 3177.93994141 116.08799744
1052.72998047 3177.86010742 116.35900116
1052.64001465 3177.88989258 115.92099762
1053.73999023 3178.73999023 115.98899841
1053.75000000 3178.66992188 116.29399872
1052.65002441 3177.92993164 115.78099823
1052.66003418 3177.85009766 116.13400269
1052.94995117 3177.96997070 116.73100281
1053.71997070 3178.66992188 116.29699707
1052.91003418 3177.94995117 116.70099640
1052.72998047 3177.95996094 116.01300049
1052.69995117 3177.91992188 116.14099884
1053.64001465 3178.56005859 116.69100189
1052.70996094 3178.05004883 115.65899658
1052.73999023 3177.91992188 116.23799896
1053.71997070 3178.70996094 116.22000122
1052.65002441 3177.93994141 115.92800140
1052.69995117 3177.89990234 116.19499969
1052.76000977 3177.91992188 116.27200317
1052.72998047 3177.89990234 116.31600189
1052.81994629 3178.02001953 115.97399902
1053.70996094 3178.72998047 116.03700256
1053.72998047 3178.69995117 116.25499725
1052.70996094 3177.96997070 115.87699890
1052.67004395 3177.98999023 115.74299622
1053.75000000 3178.75000000 116.11900330
1052.81994629 3178.05004883 115.82499695
1052.75000000 3177.90991211 116.27200317
1052.98999023 3178.01000977 116.73100281
1053.64001465 3178.79003906 115.63600159
1052.65002441 3177.95996094 115.78700256
1052.93005371 3177.96997070 116.73100281
1052.68994141 3178.01000977 115.70899963
1052.66003418 3177.87988281 116.13800049
1052.83996582 3178.01000977 116.05200195
1053.32995605 3178.89990234 115.78700256
1053.09997559 3178.91992188 115.80500031
1053.77001953 3178.72998047 115.73500061
1053.50000000 3178.85009766 115.76300049
1052.76000977 3178.02001953 116.06400299
1052.76000977 3178.03002930 116.02300262
1052.78002930 3178.03002930 116.06400299
1053.58996582 3178.56005859 116.69499969
1052.73999023 3177.93994141 116.37000275
1052.66003418 3178.02001953 115.80000305
1052.69995117 3178.07006836 115.72299957
1052.68994141 3177.93994141 116.20300293
1052.81005859 3178.16992188 115.62100220
1052.82995605 3178.12011719 115.83699799
1053.67004395 3178.68994141 116.30599976
1053.64001465 3178.86010742 115.64900208
1053.68005371 3178.71997070 116.22699738
1052.83996582 3178.12011719 115.83599854
1052.97998047 3178.06005859 116.70400238
1052.79003906 3178.02001953 116.09999847
1052.69995117 3177.94995117 116.14600372
1052.73999023 3178.01000977 116.02100372
1053.66003418 3178.73999023 116.04499817
1053.70996094 3178.76000977 116.12699890
1053.69995117 3178.75000000 116.12799835
1052.84997559 3178.08007812 115.98000336
1052.95996094 3178.03002930 116.73500061
1053.66003418 3178.75000000 115.96499634
1052.78002930 3177.96997070 116.27700043
1053.01000977 3178.09008789 116.70500183
1052.71997070 3177.97998047 116.14800262
1052.73999023 3178.01000977 116.06500244
1052.85998535 3178.11010742 115.98500061
1053.63000488 3178.76000977 115.97200012
1052.77001953 3178.05004883 116.02600098
1053.60998535 3178.79003906 115.82599640
1052.78002930 3178.01000977 116.24700165
1052.69995117 3178.08007812 115.75900269
1052.68005371 3178.05004883 115.80400085
1052.77001953 3178.00000000 116.28199768
1052.68994141 3178.07006836 115.75900269
1053.63000488 3178.82006836 115.78500366
1052.93994141 3178.05004883 116.70700073
1053.68005371 3178.75000000 116.18800354
1052.70996094 3178.09008789 115.72599792
1052.86999512 3178.09008789 116.06300354
1052.84997559 3178.10009766 115.98500061
1052.81994629 3178.18994141 115.62500000
1053.00000000 3178.09008789 116.73600006
1053.68994141 3178.83007812 115.91999817
1052.67004395 3178.04003906 115.80300140
1052.70996094 3178.08007812 115.75800323
1053.59997559 3178.81005859 115.70800018
1053.63000488 3178.80004883 115.82299805
1052.66003418 3177.98999023 115.93900299
1052.97998047 3178.07006836 116.70500183
1052.69995117 3177.96997070 116.14900208
1052.76000977 3177.95996094 116.24199677
1052.80004883 3178.15991211 115.61799622
1052.78002930 3178.01000977 116.09899902
1054.31005859 3178.55004883 115.75000000
1055.18994141 3178.21997070 115.73699951
1055.28002930 3178.19995117 115.75800323
1055.43005371 3178.14990234 115.76999664
1052.77001953 3178.33007812 115.83000183
1054.69995117 3178.38989258 115.74800110
1054.79003906 3178.36010742 115.75800323
1054.96997070 3178.30004883 115.76300049
1055.11999512 3178.27001953 115.77600098
1055.21997070 3178.25000000 115.80899811
1052.95996094 3178.51000977 115.79499817
1054.22998047 3178.56005859 115.71399689
1054.64001465 3178.44995117 115.79299927
1056.02001953 3177.91992188 115.81199646
1054.75000000 3178.40991211 115.79499817
1052.93005371 3178.62988281 115.82099915
1052.96997070 3178.65991211 115.82299805
1053.85998535 3178.68994141 115.75000000
1053.98999023 3178.64990234 115.75499725
1054.16003418 3178.57006836 115.76799774
1054.29003906 3178.57006836 115.78299713
1052.91003418 3178.75000000 115.83100128
1053.04003906 3178.82006836 115.80999756
1053.21997070 3178.87011719 115.75700378
1053.39001465 3178.86010742 115.74400330
1052.88000488 3178.12988281 115.82299805
1055.91003418 3177.94995117 115.77200317
1052.76000977 3178.01000977 116.01899719
1054.58996582 3178.40991211 115.62100220
1052.65002441 3178.00000000 115.79699707
1052.77001953 3177.95996094 116.27700043
1052.68005371 3178.06005859 115.66500092
1052.69995117 3178.05004883 115.71900177
1052.76000977 3177.94995117 116.27700043
1052.94995117 3178.02001953 116.70400238
1053.68994141 3178.69995117 116.26000214
1053.71997070 3178.82006836 115.91300201
1052.77001953 3177.98999023 116.09799957
1055.06005859 3178.25000000 115.62599945
1054.20996094 3178.56005859 115.62000275
1053.85998535 3178.69995117 115.61399841
1055.76000977 3178.01000977 115.76399994
1054.23999023 3178.56005859 115.66000366
1053.40002441 3178.85009766 115.67199707
1053.54003906 3178.80004883 115.64199829
1053.68994141 3178.76000977 115.61299896
1052.79003906 3177.87011719 115.82099915
1052.81994629 3177.87988281 115.80599976
1056.06994629 3177.89990234 115.75900269
1056.22998047 3177.83007812 115.74900055
1056.35998535 3177.78002930 115.76399994
1052.83996582 3177.98999023 115.81500244
1055.63000488 3178.05004883 115.75299835
1052.69995117 3177.93994141 115.87100220
1052.72998047 3177.96997070 115.81999969
1053.65002441 3178.75000000 116.08899689
1052.61999512 3177.76000977 115.74500275
1052.63000488 3177.76000977 115.89399719
1053.84997559 3178.70996094 115.92199707
1052.75000000 3177.79003906 116.02400208
1053.79003906 3178.72998047 115.64900208
1053.79003906 3178.71997070 115.68199921
1052.72998047 3177.77001953 116.06400299
1053.78002930 3178.46997070 116.70600128
1052.64001465 3177.79003906 115.79100037
1052.69995117 3177.71997070 116.21099854
1052.55004883 3177.69995117 115.89299774
1053.86999512 3178.70996094 115.91899872
1052.73999023 3177.77001953 116.06199646
1053.89001465 3178.65991211 116.19000244
1052.92004395 3177.78002930 116.71800232
1052.71997070 3177.77001953 115.97899628
1052.68005371 3177.83007812 115.66799927
1053.81994629 3178.50000000 116.67299652
1053.90002441 3178.67993164 116.14499664
1053.90002441 3178.68994141 116.08699799
1052.75000000 3177.80004883 115.93900299
1052.64001465 3177.80004883 115.70099640
1052.68994141 3177.68994141 116.29000092
1052.68005371 3177.68994141 116.24600220
1053.86999512 3178.70996094 115.86599731
1053.90002441 3178.71997070 115.95500183
1053.80004883 3178.69995117 115.77100372
1052.72998047 3177.79003906 116.02500153
1053.80004883 3178.50000000 116.70600128
1052.67004395 3177.82006836 115.79399872
1053.78002930 3178.51000977 116.67600250
1052.71997070 3177.75000000 116.25099945
1052.69995117 3177.73999023 116.25199890
1052.68005371 3177.86010742 115.67500305
1053.86999512 3178.67993164 116.15100098
1052.71997070 3177.80004883 115.98500061
1052.65002441 3177.71997070 116.17199707
1052.69995117 3177.73999023 116.21399689
1053.82995605 3178.72998047 115.82499695
1052.65002441 3177.81005859 115.79499817
1052.57995605 3177.75000000 115.84799957
1052.64001465 3177.71997070 116.11399841
1052.93994141 3177.82006836 116.71900177
1053.86999512 3178.65991211 116.23000336
1053.84997559 3178.68994141 116.00599670
1052.59997559 3177.76000977 115.84799957
1053.85998535 3178.62988281 116.27500153
1052.68994141 3177.72998047 116.25000000
1052.76000977 3177.83007812 115.94300079
1052.71997070 3177.71997070 116.34300232
1052.66003418 3177.79003906 115.84600067
1052.61999512 3177.79003906 115.75299835
1052.76000977 3177.83007812 115.94300079
1052.63000488 3177.80004883 115.75299835
1053.86999512 3178.71997070 115.81600189
1052.70996094 3177.67993164 116.33799744
